0,1,2
1,"#include <stdlib.h>
void fir_1(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_1(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
2,"void fir_2(int input[256], int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_2(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_3(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_3(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_4(int input[256], int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_4(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
2,"void fir_5(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_5(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_6(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_6(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_7(int input[256], int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_7(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_8(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_8(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
0,"#include <stdlib.h>
void fir_9(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[4]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_9(int input[256], int output[256], int coeff[4]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_10(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_10(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
0,"#include <stdlib.h>
void fir_11(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_11(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_12(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_12(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_13(int input[256], int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_13(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_14(int input[256], int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_14(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_15(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_15(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_16(int input[256], int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_16(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_17(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_17(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
0,"#include <stdlib.h>
void fir_18(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[4]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_18(int input[256], int output[256], int coeff[4]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_19(int input[256], int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_19(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_20(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[4]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_20(int input[256], int output[256], int coeff[4]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
2,"void fir_21(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_21(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_22(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_22(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
4,"void fir_23(int input[256], int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_23(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_24(int input[256], int output[256], int coeff[4]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_24(int input[256], int output[256], int coeff[4]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 4; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
2,"void fir_25(int input[256], int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_25(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_26(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[16]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_26(int input[256], int output[256], int coeff[16]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 16; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_27(int input[256], int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_27(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
3,"void fir_28(int input[256], int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_28(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
0,"#include <stdlib.h>
void fir_29(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_29(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
2,"void fir_30(int input[256], int output[256], int coeff[32]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_30(int input[256], int output[256], int coeff[32]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 32; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
1,"#include <stdlib.h>
void fir_31(int *input = (int *)malloc(256 * sizeof(int)), int output[256], int coeff[8]) {
    
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}","void fir_31(int input[256], int output[256], int coeff[8]) {
    #pragma HLS PIPELINE
    for (int n = 0; n < 256; n++) {
        int acc = 0;
        for (int k = 0; k < 8; k++) {
            int idx = n - k;
            if (idx >= 0) acc += input[idx] * coeff[k];
        }
        output[n] = acc;
    }
}"
